listing_id,zone,property_type,size_m2,bedrooms,bathrooms,age_years,floor,has_elevator,distance_to_business_km,distance_to_transit_km,view_quality,noise_level,has_security,has_pool,has_gym,has_social,furnished,balcony,garden,parking_spaces,pet_friendly,rent_price_gtq,price_per_m2,age_bucket,is_premium_zone
194,Zona 9,Apartamento,86,3,2,23,18,1,1.95,1.7,1,5,0,1,1,1,0,1,0,2,0,9665.58,112.39,16-30,0
195,Zona 10,Apartamento,58,2,1,18,10,1,0.39,1.51,5,2,0,0,1,1,0,1,0,0,0,8874.69,153.01,16-30,1
196,Zona 10,Apartamento,69,2,3,8,12,1,0.33,0.58,2,5,1,1,1,0,0,0,1,2,0,10616.55,153.86,6-15,1
197,Zona 16,Casa,171,5,3,9,0,0,3.29,1.53,3,3,1,0,0,0,0,0,0,1,0,18140.04,106.08,6-15,0
198,Zona 15,Casa,153,4,2,33,0,0,1.7,3.35,1,3,1,0,1,0,0,0,0,1,1,14775.28,96.57,30+,1
199,Zona 4,Apartamento,94,3,3,30,7,1,1.9,2.44,3,4,1,1,0,1,0,0,0,1,1,10231.36,108.84,16-30,0
200,Carretera al Salvador,Casa,102,3,2,21,0,0,8.48,2.38,3,3,1,0,0,0,1,0,1,2,0,9652.24,94.63,16-30,0
201,Zona 9,Casa,138,4,3,19,0,0,0.2,2.21,5,2,1,1,1,0,1,0,0,0,1,16356.06,118.52,16-30,0
202,Zona 16,Casa,130,4,3,15,0,0,3.81,1.86,1,3,1,0,1,0,0,0,1,1,1,13287.87,102.21,6-15,0
203,Zona 10,Apartamento,59,2,1,15,3,1,0.85,0.8,4,2,1,1,1,1,0,1,0,0,0,8876.43,150.45,6-15,1
204,Zona 14,Apartamento,78,3,1,14,14,1,3.62,0.56,4,1,1,0,1,1,1,1,0,1,0,13142.45,168.49,6-15,1
205,Zona 15,Casa,172,5,3,28,0,0,0.87,3.21,4,2,1,0,1,1,0,1,1,1,0,19305.22,112.24,16-30,1
206,Zona 18,Casa,150,4,3,7,0,0,6.27,1.87,4,3,1,0,1,0,0,1,1,2,1,11002.43,73.35,6-15,0
207,Zona 4,Apartamento,57,2,1,33,4,1,1.45,1.85,1,4,0,0,1,0,0,1,0,1,0,5820.01,102.11,30+,0
208,Zona 14,Apartamento,52,2,1,1,10,1,1.13,2.34,1,4,1,1,1,1,0,1,0,0,1,8773.95,168.73,0-5,1
209,Zona 15,Apartamento,71,3,2,23,10,1,2.64,0.95,4,1,1,0,0,0,0,0,0,0,0,9516.81,134.04,16-30,1
210,Zona 5,Apartamento,119,4,4,25,3,1,3.52,3.46,3,2,1,0,1,0,0,0,1,0,0,10098.97,84.87,16-30,0
211,Zona 9,Casa,105,3,2,12,0,0,3.44,0.46,4,4,1,0,0,1,0,0,0,1,1,11645.16,110.91,6-15,0
212,Zona 4,Apartamento,75,3,3,19,7,1,3.41,0.39,1,4,1,0,0,0,0,1,0,1,1,7786.05,103.81,16-30,0
213,Zona 18,Casa,109,3,1,27,0,0,5.86,3.35,2,5,1,1,0,0,0,0,0,1,1,6253.44,57.37,16-30,0
214,Zona 7,Apartamento,65,2,1,16,7,1,5.94,0.85,3,2,1,0,0,1,0,1,1,2,1,5795.32,89.16,16-30,0
215,Zona 7,Apartamento,89,3,1,18,3,0,5.92,3.66,2,3,1,0,0,0,1,0,1,0,0,7032.67,79.02,16-30,0
216,Zona 15,Apartamento,80,3,3,13,9,1,1.42,2.48,2,3,1,1,1,0,0,1,0,2,0,10407.16,130.09,6-15,1
217,Zona 9,Casa,115,3,3,19,0,0,2.74,1.42,1,5,1,0,0,0,0,1,0,1,1,11125.51,96.74,16-30,0
218,Zona 14,Apartamento,85,3,2,17,7,1,0.67,0.7,5,1,1,1,0,1,0,0,0,2,1,14464.88,170.18,16-30,1
219,Zona 10,Apartamento,73,3,3,28,3,1,1.25,0.2,2,4,1,1,1,1,0,0,0,0,1,9423.12,129.08,16-30,1
220,Zona 10,Casa,129,4,3,4,0,0,0.93,0.42,2,2,1,1,1,0,0,1,0,1,1,17782.63,137.85,0-5,1
221,Zona 4,Apartamento,130,5,5,25,3,1,2.31,1.92,3,4,0,1,0,1,0,1,1,1,0,13150.97,101.16,16-30,0
222,Zona 14,Apartamento,59,2,1,0,11,1,1.12,2.17,2,3,1,0,1,1,0,0,0,1,1,9923.39,168.19,0-5,1
223,Zona 4,Apartamento,92,3,2,22,9,1,2.12,0.2,2,4,1,0,0,1,0,0,1,1,1,10429.71,113.37,16-30,0
224,Zona 16,Apartamento,90,3,2,9,2,1,3.91,2.11,4,2,1,0,0,1,1,0,0,1,1,11340.53,126.01,6-15,0
225,Zona 15,Apartamento,100,4,3,0,4,1,3.79,3.29,4,2,1,0,0,1,0,0,0,3,1,15264.85,152.65,0-5,1
226,Zona 16,Casa,223,6,5,17,0,0,4.25,2.26,5,2,1,0,0,1,0,0,0,2,1,25462.29,114.18,16-30,0
227,Zona 14,Apartamento,85,3,2,22,8,1,1.19,2.08,4,3,1,0,0,1,0,1,0,1,1,12635.47,148.65,16-30,1
228,Zona 9,Apartamento,65,2,1,19,9,1,2.11,0.61,1,5,1,0,0,1,0,1,0,2,1,7153.07,110.05,16-30,0
229,Zona 14,Casa,97,3,1,5,0,0,1.89,2.01,4,2,1,1,0,1,1,1,0,0,1,14998.39,154.62,0-5,1
230,Zona 5,Apartamento,80,3,3,4,7,1,2.78,1.9,5,1,0,0,0,1,0,1,1,0,0,8265.46,103.32,0-5,0
231,Carretera al Salvador,Apartamento,77,3,3,22,10,1,7.86,3.26,5,1,1,0,0,1,1,1,0,1,0,8959.01,116.35,16-30,0
232,Carretera al Salvador,Casa,200,6,5,13,0,0,7.92,1.5,5,1,0,0,0,0,0,1,1,0,1,20582.33,102.91,6-15,0
233,Zona 14,Apartamento,77,3,3,8,7,1,1.75,0.38,4,2,1,1,1,0,1,0,0,2,1,13598.58,176.6,6-15,1
234,Carretera al Salvador,Apartamento,67,2,1,15,10,1,7.94,0.56,2,3,0,0,0,1,0,1,1,2,1,7501.96,111.97,6-15,0
235,Zona 14,Apartamento,83,3,2,7,6,1,0.2,0.8,3,4,1,0,1,0,0,1,0,0,1,12595.09,151.75,6-15,1
236,Zona 15,Apartamento,54,2,2,15,3,1,2.23,2.9,4,2,1,0,1,0,0,0,1,1,0,7340.35,135.93,6-15,1
237,Carretera al Salvador,Apartamento,56,2,1,21,5,1,7.25,1.74,3,4,0,1,1,1,0,0,0,1,1,5725.08,102.23,16-30,0
238,Zona 5,Casa,70,2,1,16,0,0,2.88,0.71,2,4,0,1,0,1,1,1,1,0,1,5780.39,82.58,16-30,0
239,Zona 15,Casa,186,5,4,11,0,0,2.56,2.23,2,3,1,1,1,1,0,1,0,1,0,21623.61,116.26,6-15,1
240,Zona 7,Casa,165,5,4,28,0,0,3.95,1.31,2,4,0,0,0,0,0,0,0,1,1,10582.35,64.14,16-30,0
241,Zona 10,Apartamento,46,2,2,16,14,1,2.28,2.14,3,4,1,1,1,1,1,1,0,0,1,7181.99,156.13,16-30,1
242,Zona 7,Apartamento,81,3,2,18,10,1,4.24,2.13,2,5,1,1,0,0,0,1,1,1,1,6741.74,83.23,16-30,0
243,Zona 14,Apartamento,72,3,2,7,18,1,0.2,1.3,4,1,1,1,0,1,1,0,0,1,1,13640.92,189.46,6-15,1
244,Zona 16,Casa,204,6,5,4,0,0,3.44,0.5,1,5,1,0,1,0,0,1,1,1,0,21181.67,103.83,0-5,0
245,Carretera al Salvador,Casa,232,6,5,37,0,0,8.18,2.75,3,2,1,0,0,1,1,0,0,1,1,18851.02,81.25,30+,0
246,Zona 7,Apartamento,110,4,4,18,7,1,3.32,1.3,4,2,0,1,1,1,0,0,0,0,0,9120.03,82.91,16-30,0
247,Zona 5,Apartamento,72,3,2,25,7,1,3.79,1.92,5,1,1,1,0,0,0,1,0,1,0,6930.99,96.26,16-30,0
248,Zona 4,Apartamento,91,3,2,16,9,1,2.26,0.41,2,5,0,0,0,0,0,1,0,1,0,9827.44,107.99,16-30,0
249,Zona 9,Apartamento,49,2,1,22,1,1,2.2,2.2,1,5,1,0,0,1,0,0,0,1,1,5192.11,105.96,16-30,0
250,Zona 10,Apartamento,107,4,2,15,15,1,0.28,1.51,5,2,1,0,1,0,0,1,0,2,1,16711.3,156.18,6-15,1
251,Zona 7,Casa,99,3,2,26,0,0,4.89,2.04,3,4,0,0,0,0,0,0,1,0,1,5996.45,60.57,16-30,0
252,Zona 14,Apartamento,44,2,1,12,12,1,2.08,0.25,4,3,1,0,1,0,0,1,0,1,1,7503.9,170.54,6-15,1
253,Zona 10,Apartamento,35,1,1,5,9,1,1.69,0.2,3,3,0,1,0,1,1,1,0,0,1,5975.26,170.72,0-5,1
254,Zona 9,Apartamento,77,3,3,34,16,1,1.25,0.97,1,5,1,0,1,1,0,1,0,2,0,8181.06,106.25,30+,0
255,Zona 15,Apartamento,62,2,1,3,4,1,3.44,0.61,4,1,1,0,1,1,0,0,1,1,1,9755.71,157.35,0-5,1
256,Zona 15,Apartamento,56,2,1,18,1,0,3.25,1.12,3,3,1,0,1,0,0,0,0,1,1,6938.42,123.9,16-30,1
257,Zona 10,Casa,221,6,4,14,0,0,0.2,1.86,1,4,0,1,0,1,1,0,1,1,1,25949.71,117.42,6-15,1
258,Zona 9,Apartamento,68,2,1,33,18,1,0.65,1.07,2,5,0,0,1,1,0,1,0,1,1,7208.09,106.0,30+,0
259,Zona 10,Casa,110,3,2,8,0,0,2.13,1.93,1,5,1,0,1,0,1,0,0,1,0,13129.21,119.36,6-15,1
260,Zona 4,Apartamento,81,3,2,21,4,1,1.24,0.74,1,5,1,1,1,1,0,1,1,0,1,8697.06,107.37,16-30,0
261,Zona 4,Apartamento,57,2,1,14,8,1,1.87,0.2,2,4,1,0,1,0,0,1,1,0,0,6622.04,116.18,6-15,0
262,Zona 9,Apartamento,74,3,2,9,13,1,2.87,2.09,4,2,0,1,0,1,0,1,0,1,1,10171.5,137.45,6-15,0
263,Zona 14,Apartamento,74,3,2,16,15,1,2.27,0.2,2,5,1,0,0,1,1,0,0,0,0,10190.23,137.71,16-30,1
264,Zona 10,Apartamento,70,2,1,4,6,1,0.85,0.31,2,5,1,1,0,0,1,1,0,1,1,10509.59,150.14,0-5,1
265,Zona 14,Apartamento,59,2,1,9,18,1,1.58,2.03,3,4,0,0,0,0,0,0,0,1,0,8702.95,147.51,6-15,1
266,Zona 16,Casa,151,4,3,34,0,0,4.54,3.93,1,4,1,0,1,1,1,0,0,2,1,13609.06,90.13,30+,0
267,Zona 14,Apartamento,92,3,2,8,13,1,1.51,0.2,3,3,1,1,0,0,0,0,0,0,0,14069.11,152.93,6-15,1
268,Zona 13,Apartamento,88,3,2,20,8,1,2.81,2.23,1,4,1,0,0,0,0,1,0,1,0,9242.54,105.03,16-30,0
269,Zona 13,Apartamento,75,3,3,10,4,1,3.65,2.79,4,2,0,0,1,1,0,0,1,1,0,8976.78,119.69,6-15,0
270,Carretera al Salvador,Casa,173,5,4,9,0,0,6.79,1.98,4,3,1,0,0,0,0,1,1,1,0,17348.5,100.28,6-15,0
271,Carretera al Salvador,Apartamento,142,5,4,19,5,1,6.51,2.61,5,1,1,0,1,0,0,1,1,1,1,16120.4,113.52,16-30,0
272,Zona 15,Apartamento,94,3,3,0,8,1,2.35,2.49,1,5,1,1,1,0,1,0,0,1,0,13229.91,140.74,0-5,1
273,Zona 10,Apartamento,63,2,2,11,18,1,2.05,0.66,3,2,1,0,1,1,0,1,0,1,1,9904.2,157.21,6-15,1
274,Zona 9,Apartamento,55,2,1,28,10,1,1.83,0.78,1,5,0,1,0,1,0,1,0,1,1,5826.62,105.94,16-30,0
275,Zona 10,Apartamento,61,2,1,29,15,1,0.69,0.2,3,2,1,1,1,1,1,1,0,1,1,9489.49,155.57,16-30,1
276,Zona 14,Apartamento,62,2,1,13,11,1,1.19,1.63,5,3,1,0,0,0,1,0,0,0,0,10399.77,167.74,6-15,1
277,Zona 15,Casa,192,5,5,0,0,0,2.89,1.65,3,4,0,0,0,1,0,0,0,2,1,24237.52,126.24,0-5,1
278,Zona 13,Apartamento,88,3,2,6,8,1,3.13,3.6,1,5,1,1,0,0,0,0,0,1,0,10000.56,113.64,6-15,0
279,Zona 16,Apartamento,80,3,3,10,4,1,4.11,3.75,3,2,1,1,0,1,1,0,0,1,1,10976.99,137.21,6-15,0
280,Zona 14,Apartamento,82,3,2,16,16,1,0.2,0.34,3,3,1,0,0,1,1,1,0,3,1,13608.78,165.96,16-30,1
281,Zona 13,Apartamento,84,3,1,7,9,1,3.17,1.4,2,3,1,1,0,1,1,0,0,2,1,10329.75,122.97,6-15,0
282,Carretera al Salvador,Casa,155,4,3,25,0,0,7.93,2.31,5,1,0,0,0,0,0,1,0,2,1,14876.93,95.98,16-30,0
283,Zona 5,Apartamento,77,3,2,5,1,0,3.64,1.75,1,5,1,0,1,1,0,1,1,1,0,6772.09,87.95,0-5,0
284,Zona 14,Apartamento,101,4,3,14,5,1,0.2,1.83,2,2,1,1,0,0,0,0,0,1,1,15364.87,152.13,6-15,1
285,Zona 15,Apartamento,82,3,2,0,7,1,2.78,3.66,4,2,1,1,0,0,0,1,0,1,0,12106.39,147.64,0-5,1
286,Zona 4,Apartamento,98,4,4,5,2,1,1.04,2.99,1,4,1,0,1,1,0,1,0,0,1,10789.34,110.1,0-5,0
287,Zona 15,Apartamento,69,2,1,12,3,0,3.14,2.46,4,2,1,1,1,1,0,1,0,0,1,10104.79,146.45,6-15,1
288,Zona 16,Casa,70,2,1,2,0,0,3.58,2.62,5,1,1,1,0,0,0,0,0,0,1,9210.56,131.58,0-5,0
289,Zona 5,Apartamento,74,3,3,15,3,0,2.45,1.18,4,4,1,0,1,0,0,1,0,1,0,7148.07,96.6,6-15,0
290,Zona 10,Apartamento,45,2,2,16,17,1,0.2,0.2,1,5,1,1,0,1,0,1,0,1,1,7005.13,155.67,16-30,1
291,Zona 10,Apartamento,63,2,1,0,14,1,0.2,0.88,1,5,1,0,1,1,0,1,0,2,1,9572.04,151.94,0-5,1
292,Carretera al Salvador,Casa,171,5,5,0,0,0,8.27,1.51,5,1,1,0,1,0,0,0,0,1,1,19742.1,115.45,0-5,0
293,Zona 15,Apartamento,103,4,2,12,3,0,2.39,2.96,5,1,1,1,0,0,0,1,0,1,0,14133.56,137.22,6-15,1
294,Zona 4,Apartamento,83,3,1,11,10,1,1.77,1.19,2,5,1,0,0,0,1,0,0,1,1,9475.88,114.17,6-15,0
295,Zona 9,Apartamento,72,3,2,17,7,1,1.36,0.2,2,5,0,1,1,0,0,1,0,1,0,8032.47,111.56,16-30,0
296,Zona 14,Apartamento,94,3,2,28,9,1,0.31,0.31,2,4,1,0,1,0,0,1,0,0,0,12540.79,133.41,16-30,1
297,Zona 10,Apartamento,92,3,2,10,12,1,0.2,1.71,4,1,1,1,0,1,0,1,0,2,0,14818.49,161.07,6-15,1
298,Zona 16,Casa,152,4,3,7,0,0,5.26,1.55,5,3,1,1,0,0,0,0,0,2,1,17848.64,117.43,6-15,0
299,Zona 16,Casa,92,3,3,22,0,0,2.9,1.97,5,2,1,0,0,1,0,0,0,0,0,10280.5,111.74,16-30,0
300,Zona 4,Casa,139,4,4,19,0,0,1.32,1.76,2,5,1,0,1,0,0,1,0,1,0,13237.79,95.24,16-30,0
301,Zona 14,Apartamento,78,3,2,6,12,1,1.23,0.73,1,4,1,1,0,1,1,1,0,2,1,12892.0,165.28,6-15,1
302,Zona 14,Apartamento,63,2,1,6,14,1,1.61,3.07,5,1,1,1,0,1,0,0,1,1,0,11590.81,183.98,6-15,1
303,Zona 5,Apartamento,84,3,3,6,2,1,3.3,1.18,1,5,0,0,0,0,0,0,0,1,1,6802.15,80.98,6-15,0
304,Zona 5,Casa,184,5,4,35,0,0,4.49,1.96,3,4,1,1,0,0,0,1,0,2,0,13149.18,71.46,30+,0
305,Zona 10,Apartamento,91,3,3,24,9,1,2.17,1.92,3,3,1,1,0,1,0,1,0,1,1,12356.65,135.79,16-30,1
306,Zona 10,Casa,114,3,3,23,0,0,1.57,1.42,3,1,1,0,1,0,0,0,0,3,0,14790.61,129.74,16-30,1
307,Zona 10,Apartamento,67,2,1,8,4,1,0.2,1.16,5,2,0,0,1,1,0,0,0,2,1,10986.09,163.97,6-15,1
308,Zona 16,Apartamento,111,4,5,18,4,1,3.89,0.47,3,2,1,0,0,1,0,0,1,0,0,13393.39,120.66,16-30,0
309,Carretera al Salvador,Casa,192,5,5,19,0,0,6.84,3.47,3,3,0,0,1,1,0,0,0,2,0,17030.39,88.7,16-30,0
310,Zona 10,Apartamento,90,3,2,11,2,1,1.5,0.99,1,4,1,0,0,1,0,1,0,0,1,11488.42,127.65,6-15,1
311,Carretera al Salvador,Casa,173,5,5,8,0,0,6.59,0.76,5,1,1,0,0,1,0,1,1,1,1,19354.9,111.88,6-15,0
312,Zona 13,Casa,163,5,4,12,0,0,1.69,3.34,3,3,0,0,1,1,0,0,0,1,0,17155.61,105.25,6-15,0
313,Zona 18,Casa,127,4,4,12,0,0,5.53,2.07,1,5,1,0,0,0,0,1,0,1,1,7703.64,60.66,6-15,0
314,Carretera al Salvador,Casa,128,4,3,21,0,0,8.44,1.98,4,2,1,0,0,1,0,0,0,1,1,12003.57,93.78,16-30,0
315,Zona 4,Apartamento,55,2,2,13,7,1,3.96,0.2,3,3,0,0,1,0,0,1,0,0,0,6543.68,118.98,6-15,0
316,Zona 4,Casa,123,4,4,7,0,0,0.79,0.2,2,3,1,1,0,1,0,1,1,2,0,13893.98,112.96,6-15,0
317,Zona 14,Apartamento,67,2,1,17,7,1,2.49,0.29,4,2,1,1,1,1,0,0,0,2,1,11374.69,169.77,16-30,1
318,Zona 10,Apartamento,75,3,2,3,2,1,1.37,0.2,3,3,0,1,1,1,0,0,0,0,1,11245.78,149.94,0-5,1
319,Carretera al Salvador,Casa,95,3,3,24,0,0,7.9,2.67,4,2,1,0,0,1,0,0,0,2,0,9112.88,95.93,16-30,0
320,Zona 16,Apartamento,70,2,2,16,4,1,3.49,3.89,2,3,1,0,1,0,0,0,0,2,0,8816.64,125.95,16-30,0
321,Zona 16,Casa,103,3,3,5,0,0,2.59,1.62,3,3,0,0,0,1,0,0,0,1,0,11871.43,115.26,0-5,0
322,Carretera al Salvador,Casa,129,4,4,14,0,0,8.87,1.52,5,1,0,0,1,0,0,1,0,1,0,13466.62,104.39,6-15,0
323,Carretera al Salvador,Apartamento,85,3,2,19,3,1,7.68,0.96,2,4,0,0,0,0,0,1,0,0,0,7610.31,89.53,16-30,0
324,Zona 10,Apartamento,62,2,2,27,11,1,1.98,2.9,4,2,1,0,1,1,1,0,0,0,1,8828.67,142.4,16-30,1
325,Zona 14,Apartamento,80,3,2,0,1,1,1.12,2.24,3,2,1,0,0,1,1,1,0,0,0,12889.28,161.12,0-5,1
326,Zona 16,Apartamento,87,3,1,19,9,1,2.89,3.05,3,2,1,1,1,1,1,1,0,0,0,10803.03,124.17,16-30,0
327,Zona 14,Casa,184,5,4,16,0,0,2.91,0.2,3,3,1,0,1,1,0,0,0,0,1,24013.82,130.51,16-30,1
328,Zona 15,Apartamento,81,3,3,3,2,1,2.15,1.55,4,2,1,1,1,0,0,1,1,1,0,11576.25,142.92,0-5,1
329,Zona 4,Apartamento,87,3,3,24,6,1,2.5,0.55,4,3,0,1,1,0,0,1,0,1,1,10070.49,115.75,16-30,0
330,Zona 9,Apartamento,97,3,1,39,16,1,3.08,0.2,3,2,1,0,0,0,0,0,0,1,0,9851.93,101.57,30+,0
331,Carretera al Salvador,Casa,179,5,4,7,0,0,8.38,0.89,3,3,1,0,1,0,0,0,0,0,1,17590.88,98.27,6-15,0
332,Zona 15,Apartamento,78,3,2,6,7,1,3.47,1.66,5,3,1,0,1,1,0,0,0,1,0,11337.35,145.35,6-15,1
333,Carretera al Salvador,Apartamento,81,3,3,18,4,1,6.28,4.02,3,3,0,0,0,0,1,0,0,1,1,8390.41,103.59,16-30,0
334,Zona 15,Apartamento,116,4,4,0,1,1,2.85,3.04,1,5,1,0,1,0,0,0,0,1,0,14248.82,122.83,0-5,1
335,Carretera al Salvador,Casa,197,6,4,23,0,0,7.45,1.63,3,1,1,0,0,0,1,0,0,2,1,18648.05,94.66,16-30,0
336,Zona 7,Apartamento,107,4,2,16,3,0,4.97,2.71,2,5,0,0,0,0,1,1,1,1,0,7519.85,70.28,16-30,0
337,Zona 10,Apartamento,51,2,1,17,1,1,1.02,1.33,4,4,1,1,0,0,0,1,0,0,0,6859.05,134.49,16-30,1
338,Zona 14,Apartamento,79,3,1,19,2,1,1.69,2.29,2,5,1,1,1,0,0,1,0,1,1,10547.82,133.52,16-30,1
339,Zona 4,Apartamento,83,3,2,21,2,1,1.61,2.59,3,3,0,1,1,1,0,1,1,1,1,9387.77,113.11,16-30,0
340,Zona 14,Apartamento,64,2,1,13,10,1,0.64,2.33,3,2,1,1,1,1,0,0,0,2,0,10963.21,171.3,6-15,1
341,Zona 15,Apartamento,86,3,2,18,3,1,2.2,2.12,2,4,1,1,1,1,0,1,1,0,0,10367.45,120.55,16-30,1
342,Carretera al Salvador,Apartamento,62,2,2,26,1,0,7.77,3.19,1,3,0,0,1,0,0,0,1,1,1,5791.22,93.41,16-30,0
343,Zona 18,Apartamento,101,4,3,13,10,1,6.95,3.22,2,4,0,1,1,0,1,1,1,0,0,7710.31,76.34,6-15,0
344,Zona 14,Apartamento,82,3,3,0,15,1,2.2,1.24,2,5,1,0,0,1,0,1,0,0,0,12387.47,151.07,0-5,1
345,Zona 13,Apartamento,69,2,1,10,5,1,2.41,2.16,1,4,1,0,0,1,0,0,0,0,0,7343.37,106.43,6-15,0
346,Zona 9,Apartamento,72,3,2,13,10,1,2.56,2.45,4,2,1,0,1,1,0,0,0,2,0,9768.45,135.67,6-15,0
347,Zona 5,Casa,208,6,5,30,0,0,2.01,3.36,3,4,1,0,1,1,0,0,0,1,1,15082.05,72.51,16-30,0
348,Zona 5,Apartamento,88,3,2,14,7,1,3.87,3.41,2,3,0,0,0,0,1,1,1,1,0,7819.7,88.86,6-15,0
349,Zona 7,Casa,87,2,1,5,0,0,3.38,2.12,1,5,1,0,1,0,0,0,0,1,1,6104.19,70.16,0-5,0
350,Zona 14,Apartamento,82,3,3,5,7,1,0.2,1.42,5,2,1,1,0,1,0,1,0,0,0,13920.85,169.77,0-5,1
351,Zona 18,Casa,99,3,2,6,0,0,6.84,1.55,2,3,0,1,0,0,0,0,0,1,1,6143.8,62.06,6-15,0
352,Zona 10,Apartamento,58,2,2,8,4,1,0.2,1.89,2,5,1,0,1,0,0,0,1,1,1,8188.29,141.18,6-15,1
353,Zona 9,Apartamento,78,3,2,27,18,1,1.8,0.63,1,5,1,0,1,1,1,1,0,1,0,8699.47,111.53,16-30,0
354,Zona 16,Casa,188,5,4,13,0,0,2.99,0.54,1,5,0,1,0,1,0,1,1,0,0,18238.36,97.01,6-15,0
355,Carretera al Salvador,Casa,70,2,1,17,0,0,8.13,3.06,3,3,1,1,1,0,0,0,1,0,1,6630.63,94.72,16-30,0
356,Zona 15,Apartamento,92,3,2,25,8,1,2.86,5.01,4,1,1,1,0,0,0,1,1,2,1,12509.77,135.98,16-30,1
357,Zona 4,Apartamento,59,2,2,20,5,1,1.82,2.58,1,5,1,0,1,1,0,1,0,1,0,6137.84,104.03,16-30,0
358,Zona 14,Casa,71,2,1,14,0,0,1.18,2.41,2,5,1,1,1,1,0,0,0,1,0,8995.74,126.7,6-15,1
359,Zona 10,Casa,158,5,4,1,0,0,0.68,2.03,4,3,1,1,0,0,0,1,0,1,0,22284.49,141.04,0-5,1
360,Zona 16,Casa,103,3,3,11,0,0,5.1,2.87,4,2,1,1,1,0,0,1,1,1,0,12554.47,121.89,6-15,0
361,Carretera al Salvador,Apartamento,81,3,2,1,4,1,8.69,1.0,1,5,1,0,1,1,0,1,0,1,0,8823.91,108.94,0-5,0
362,Zona 14,Apartamento,35,1,1,11,18,1,0.7,0.42,1,5,1,1,0,1,0,1,0,0,0,5631.94,160.91,6-15,1
363,Zona 14,Apartamento,94,3,3,12,16,1,1.1,0.2,4,2,1,0,1,1,1,0,0,1,1,16162.85,171.95,6-15,1
364,Zona 18,Apartamento,76,3,2,25,1,0,6.07,1.83,4,1,1,0,0,0,0,1,0,0,1,5215.39,68.62,16-30,0
365,Zona 4,Casa,101,3,2,7,0,0,3.29,1.0,3,2,1,0,0,1,0,1,0,0,0,11290.57,111.79,6-15,0
366,Zona 13,Apartamento,112,4,3,17,3,1,1.46,1.15,1,4,1,1,0,1,0,0,1,1,1,11820.35,105.54,16-30,0
367,Zona 16,Apartamento,89,3,2,13,2,0,4.98,1.71,1,4,1,0,0,1,0,1,0,1,1,10261.87,115.3,6-15,0
368,Zona 10,Apartamento,78,3,2,10,13,1,0.87,0.83,4,1,1,0,0,0,0,1,0,1,0,12801.69,164.12,6-15,1
369,Zona 5,Apartamento,102,4,3,5,1,1,3.0,0.2,5,2,0,0,0,1,1,0,0,0,0,10376.23,101.73,0-5,0
370,Zona 14,Apartamento,100,4,3,18,11,1,0.2,2.33,3,2,1,0,1,1,0,1,0,2,0,15609.46,156.09,16-30,1
371,Carretera al Salvador,Apartamento,102,4,4,21,7,1,8.01,1.99,4,1,0,0,0,1,0,0,0,0,1,10445.34,102.41,16-30,0
372,Zona 9,Casa,123,4,3,25,0,0,0.85,1.88,2,5,1,0,1,1,0,1,0,1,1,11677.14,94.94,16-30,0
373,Zona 18,Apartamento,60,2,1,17,7,1,5.58,2.96,5,1,0,0,1,0,1,1,1,1,0,5454.7,90.91,16-30,0
374,Zona 14,Apartamento,35,1,1,9,11,1,2.09,0.45,2,3,1,0,0,1,0,1,0,2,1,5803.85,165.82,6-15,1
375,Zona 9,Apartamento,62,2,1,11,8,1,1.66,1.07,1,5,1,1,0,0,0,0,0,1,0,7608.88,122.72,6-15,0
376,Carretera al Salvador,Casa,149,4,3,14,0,0,9.14,1.36,4,3,1,0,0,0,0,0,0,2,1,14508.34,97.37,6-15,0
377,Zona 4,Apartamento,96,3,3,16,5,1,2.12,1.13,3,3,0,0,0,1,1,0,0,0,1,10819.68,112.7,16-30,0
378,Zona 15,Apartamento,59,2,1,0,2,0,2.58,1.49,4,1,0,0,0,0,0,1,1,1,0,8761.62,148.5,0-5,1
379,Zona 18,Apartamento,105,4,4,28,7,1,6.73,2.39,3,3,1,1,0,0,0,0,1,1,1,7347.91,69.98,16-30,0
380,Zona 14,Apartamento,69,2,1,26,17,1,2.0,1.54,3,3,1,0,0,1,1,0,0,0,0,9976.05,144.58,16-30,1
381,Zona 9,Apartamento,99,4,4,14,17,1,2.01,2.44,3,2,1,0,0,1,1,0,0,1,0,13353.03,134.88,6-15,0
382,Zona 9,Apartamento,97,3,3,11,16,1,2.47,4.82,3,2,1,0,0,1,0,1,0,1,0,12361.29,127.44,6-15,0
383,Zona 14,Apartamento,104,4,4,10,14,1,1.79,0.74,2,4,1,1,0,1,0,0,0,0,0,15190.15,146.06,6-15,1
384,Zona 15,Apartamento,89,3,3,4,10,1,1.73,2.78,5,1,0,1,0,0,0,1,1,1,1,14501.13,162.93,0-5,1
385,Zona 14,Apartamento,80,3,3,0,2,1,1.48,0.28,4,2,1,0,1,1,1,0,0,0,1,13702.17,171.28,0-5,1
386,Carretera al Salvador,Casa,178,5,5,27,0,0,7.01,1.59,4,3,0,0,1,0,0,1,0,1,0,15303.76,85.98,16-30,0
387,Zona 15,Apartamento,82,3,1,2,4,1,1.47,1.27,3,2,1,0,1,1,0,1,0,0,0,11509.34,140.36,0-5,1
388,Zona 5,Apartamento,64,2,1,9,6,1,4.17,2.67,3,3,0,0,0,1,1,0,0,0,1,6374.33,99.6,6-15,0
